country	age	sex	life_sat	trust_people	conf_parliament
CHN	64	2	6	2	1
CHN	31	2	8	1	2
CHN	52	1	8	2	2
CHN	56	1	9	1	1
CHN	64	2	9	1	1
CHN	49	2	4	2	1
CHN	51	2	7	1	2
CHN	29	2	9	1	2
CHN	41	2	8	1	3
CHN	39	2	7	2	2
CHN	37	2	5	2	1
CHN	48	1	6	2	2
CHN	43	1	9	1	1
CHN	66	2	9	1	2
CHN	46	1	8	1	1
CHN	39	2	7	1	3
CHN	35	2	6	1	1
CHN	68	2	7	1	2
CHN	47	1	10	1	2
CHN	66	2	8	1	1
CHN	34	2	8	1	2
CHN	50	2	5	2	2
CHN	39	2	8	1	1
CHN	34	2	-1	2	2
CHN	69	2	8	1	1
CHN	47	1	8	1	2
CHN	64	1	8	1	1
CHN	58	2	9	2	1
CHN	37	2	8	1	1
CHN	43	2	8	2	2
CHN	50	2	8	1	1
CHN	54	2	8	2	2
CHN	29	2	8	1	1
CHN	51	1	4	1	1
CHN	48	2	7	2	2
CHN	30	2	5	1	2
CHN	60	2	7	1	1
CHN	53	2	8	2	2
CHN	47	2	8	1	2
CHN	40	2	10	1	2
CHN	48	1	7	1	2
CHN	53	2	7	2	1
CHN	35	2	10	1	2
CHN	31	2	9	2	2
CHN	30	1	7	1	2
CHN	48	2	9	1	1
CHN	63	1	10	1	1
CHN	34	2	9	2	2
CHN	65	1	9	1	2
CHN	55	1	9	1	2
CHN	46	2	10	1	2
CHN	27	1	10	1	2
CHN	27	2	8	2	1
CHN	43	1	8	2	1
CHN	30	2	8	1	2
CHN	52	2	10	1	2
CHN	66	1	8	1	2
CHN	42	1	8	2	2
CHN	39	1	6	1	1
CHN	31	2	8	1	1
CHN	42	2	8	2	2
CHN	20	1	6	1	3
CHN	45	2	8	1	2
CHN	26	2	6	1	1
CHN	36	2	8	2	1
CHN	45	2	8	2	2
CHN	48	1	8	1	1
CHN	27	1	4	2	3
CHN	51	1	8	1	1
CHN	40	2	8	1	1
CHN	34	1	10	1	1
CHN	68	2	10	1	1
CHN	48	2	3	1	1
CHN	19	2	8	2	2
CHN	55	2	10	2	1
CHN	43	2	6	1	2
CHN	68	1	10	1	1
CHN	53	1	6	2	2
CHN	50	2	10	2	1
CHN	38	2	10	1	1
CHN	39	2	6	1	2
CHN	55	2	8	1	1
CHN	38	2	3	1	1
CHN	35	2	9	1	1
CHN	45	2	6	1	2
CHN	62	1	10	1	1
CHN	35	2	7	1	2
CHN	42	2	10	1	1
CHN	29	1	3	2	3
CHN	67	2	9	1	1
CHN	43	2	9	1	1
CHN	20	1	6	1	2
CHN	54	2	10	2	1
CHN	69	2	10	1	1
CHN	64	2	9	1	1
CHN	47	2	10	2	1
CHN	32	2	8	1	2
CHN	35	2	9	2	2
CHN	42	2	7	1	2
CHN	24	2	8	2	1
CHN	44	2	5	1	2
CHN	65	1	10	1	1
CHN	52	1	9	2	2
CHN	18	1	8	2	1
CHN	54	2	10	1	1
CHN	37	1	10	1	1
CHN	36	2	7	1	3
CHN	27	1	10	2	2
CHN	44	2	8	1	1
CHN	56	2	6	1	3
CHN	67	2	9	2	2
CHN	28	2	9	1	1
CHN	25	2	8	1	1
CHN	62	1	8	2	2
CHN	49	1	7	2	1
CHN	34	1	7	1	2
CHN	54	2	8	1	1
CHN	28	2	9	2	1
CHN	26	2	8	1	1
CHN	19	2	9	1	1
CHN	29	2	8	2	2
CHN	25	2	10	1	1
CHN	44	2	10	2	1
CHN	60	2	10	1	1
CHN	42	1	10	2	1
CHN	29	2	8	2	1
CHN	37	2	8	2	1
CHN	59	1	8	2	1
CHN	65	1	9	1	2
CHN	66	1	8	2	2
CHN	63	2	9	1	2
CHN	67	2	8	2	1
CHN	35	1	8	1	1
CHN	61	2	9	2	2
CHN	40	1	6	2	2
CHN	68	1	10	1	2
CHN	69	1	8	2	2
CHN	56	1	10	2	2
CHN	38	2	8	2	2
CHN	45	1	8	1	1
CHN	60	2	10	1	2
CHN	68	2	8	2	1
CHN	48	2	9	1	1
CHN	60	1	6	2	1
CHN	65	2	8	2	1
CHN	68	2	9	1	1
CHN	69	1	8	1	1
CHN	56	2	7	2	1
CHN	48	2	8	1	1
CHN	69	1	5	2	1
CHN	69	2	9	1	1
CHN	66	1	7	1	1
CHN	63	2	8	1	2
CHN	23	2	7	1	1
CHN	60	1	9	1	3
CHN	62	1	5	2	3
CHN	36	1	8	1	2
CHN	49	1	3	2	3
CHN	55	2	10	2	2
CHN	29	2	6	1	2
CHN	51	2	7	1	1
CHN	56	1	8	2	1
CHN	20	1	9	1	1
CHN	47	2	10	2	3
CHN	21	2	7	1	2
CHN	23	2	5	2	1
CHN	41	2	6	1	2
CHN	44	1	7	1	1
CHN	53	1	6	2	2
CHN	61	2	10	2	2
CHN	51	2	10	1	2
CHN	43	2	8	2	2
CHN	58	2	8	2	2
CHN	50	2	7	1	1
CHN	59	2	10	2	2
CHN	63	1	8	2	2
CHN	69	1	10	2	2
CHN	44	2	7	1	2
CHN	57	1	6	2	2
CHN	20	2	7	2	2
CHN	50	2	9	1	2
CHN	28	2	8	1	1
CHN	69	1	8	2	2
CHN	63	1	10	1	1
CHN	62	1	9	1	2
CHN	46	2	10	2	2
CHN	37	2	5	2	2
CHN	39	1	9	2	3
CHN	39	2	8	1	1
CHN	68	2	8	1	2
CHN	35	2	7	1	2
CHN	46	1	5	1	2
CHN	47	2	10	1	1
CHN	44	2	7	1	2
CHN	38	2	7	2	2
CHN	41	2	7	1	2
CHN	56	1	8	1	2
CHN	59	1	10	2	2
CHN	38	1	10	2	3
CHN	48	1	6	1	3
CHN	53	1	5	1	3
CHN	30	2	5	1	2
CHN	24	2	6	1	1
CHN	21	1	7	1	2
CHN	21	1	8	1	1
CHN	43	1	9	1	2
CHN	23	1	7	1	2
CHN	18	2	5	1	2
CHN	51	1	3	1	3
CHN	50	1	1	2	3
CHN	59	2	6	2	3
CHN	20	2	7	1	1
CHN	36	2	5	2	2
CHN	29	2	10	1	2
CHN	25	2	8	1	2
CHN	52	2	5	1	2
CHN	61	2	8	2	1
CHN	68	2	9	2	1
CHN	45	2	10	1	2
CHN	53	1	10	1	4
CHN	63	1	8	1	2
CHN	61	2	10	1	1
CHN	36	1	8	1	2
CHN	38	1	8	1	2
CHN	44	1	7	1	2
CHN	47	1	5	2	2
CHN	55	1	8	2	1
CHN	46	2	8	1	2
CHN	69	1	8	1	1
CHN	50	2	8	1	1
CHN	48	1	7	2	4
CHN	50	1	7	2	1
CHN	66	2	7	2	2
CHN	39	1	10	1	1
CHN	43	1	10	1	2
CHN	21	2	8	2	2
CHN	20	1	9	1	1
CHN	65	2	8	2	1
CHN	36	1	10	1	-2
CHN	34	1	7	1	1
CHN	62	2	10	2	2
CHN	21	2	8	2	1
CHN	20	1	8	1	1
CHN	47	1	8	1	2
CHN	25	2	8	1	2
CHN	48	1	5	1	2
CHN	56	2	5	1	1
CHN	30	2	9	1	1
CHN	45	1	8	1	2
CHN	18	1	5	1	2
CHN	40	2	7	1	2
CHN	36	1	8	1	2
CHN	70	1	8	1	1
CHN	38	2	8	1	2
CHN	48	1	6	1	3
CHN	68	1	10	1	2
CHN	63	1	4	1	2
CHN	26	2	4	1	2
CHN	23	2	7	1	2
CHN	29	2	10	2	2
CHN	55	2	6	1	2
CHN	43	1	8	1	2
CHN	27	2	7	1	2
CHN	36	2	9	1	2
CHN	38	2	7	2	2
CHN	42	1	10	1	2
CHN	23	2	4	1	2
CHN	34	1	9	1	2
CHN	54	1	10	1	4
CHN	54	1	7	1	3
CHN	66	1	8	1	2
CHN	48	2	10	1	1
CHN	18	1	9	1	2
CHN	35	2	8	1	3
CHN	64	1	8	1	2
CHN	31	2	6	1	2
CHN	50	2	7	1	3
CHN	42	2	6	2	2
CHN	39	1	10	1	2
CHN	36	2	8	1	2
CHN	52	2	10	2	2
CHN	20	1	6	2	3
CHN	65	1	3	2	2
CHN	50	1	7	2	2
CHN	28	2	5	1	1
CHN	34	2	6	2	3
CHN	46	1	6	1	1
CHN	50	2	10	1	1
CHN	37	1	5	2	3
CHN	39	1	5	2	2
CHN	31	2	8	2	2
CHN	18	1	7	1	1
CHN	18	2	8	2	1
CHN	18	1	6	1	2
CHN	22	2	9	2	2
CHN	58	2	6	1	2
CHN	62	1	8	2	3
CHN	50	1	8	2	3
CHN	32	2	9	1	2
CHN	50	1	7	1	1
CHN	52	1	6	2	1
CHN	54	2	10	1	2
CHN	19	2	6	1	2
CHN	41	1	8	1	2
CHN	48	2	6	1	2
CHN	23	2	5	1	2
CHN	39	2	8	1	2
CHN	28	2	8	1	2
CHN	18	2	7	1	1
CHN	35	1	8	1	1
CHN	32	2	10	1	2
CHN	42	1	7	2	2
CHN	45	1	8	1	1
CHN	28	1	5	2	2
CHN	21	2	8	1	1
CHN	36	2	7	1	2
CHN	33	2	8	1	2
CHN	25	2	7	1	1
CHN	23	1	7	1	1
CHN	44	2	3	1	1
CHN	48	2	1	2	1
CHN	62	1	10	1	1
CHN	58	2	10	2	2
CHN	28	2	6	1	2
CHN	53	2	8	1	2
CHN	39	1	3	1	2
CHN	35	2	9	2	2
CHN	47	2	8	1	1
CHN	22	1	3	1	2
CHN	48	1	5	2	1
CHN	70	1	-2	2	1
CHN	53	1	10	1	2
CHN	49	2	10	1	2
CHN	65	2	8	1	1
CHN	58	2	7	1	1
CHN	21	1	8	1	1
CHN	20	2	8	1	1
CHN	34	2	7	1	2
CHN	38	2	8	1	4
CHN	31	2	9	2	2
CHN	60	1	8	2	2
CHN	30	1	6	1	1
CHN	34	1	3	1	2
CHN	27	2	6	1	2
CHN	65	1	8	1	1
CHN	68	2	10	1	1
CHN	34	2	3	2	2
CHN	64	2	6	1	1
CHN	47	2	8	1	2
CHN	29	2	9	1	1
CHN	59	1	5	2	2
CHN	55	1	8	1	1
CHN	60	1	8	1	2
CHN	45	1	8	1	2
CHN	45	1	9	1	2
CHN	30	1	10	2	3
CHN	55	2	5	1	2
CHN	27	1	10	1	1
CHN	23	2	8	1	2
CHN	36	2	5	1	2
CHN	32	2	8	2	2
CHN	38	2	8	2	2
CHN	33	1	10	1	2
CHN	54	1	7	1	1
CHN	29	2	5	1	2
CHN	36	1	7	1	3
CHN	28	2	6	1	2
CHN	43	2	6	2	2
CHN	53	1	10	2	1
CHN	70	2	5	1	2
CHN	47	1	9	2	1
CHN	49	1	8	1	1
CHN	64	1	10	1	2
CHN	30	1	4	1	2
CHN	32	2	7	1	2
CHN	46	2	8	1	2
CHN	68	2	10	2	1
CHN	40	1	10	2	2
CHN	38	1	9	1	1
CHN	42	1	3	1	2
CHN	37	1	10	2	2
CHN	68	2	9	1	2
CHN	38	2	9	2	1
CHN	19	1	6	1	1
CHN	39	1	5	1	2
CHN	41	1	8	2	2
CHN	37	2	7	2	2
CHN	21	2	8	1	2
CHN	26	1	8	1	2
CHN	53	2	10	1	2
CHN	18	2	8	1	1
CHN	24	1	8	2	2
CHN	64	1	10	2	1
CHN	37	1	9	1	2
CHN	65	1	10	1	1
CHN	37	2	9	2	3
CHN	29	1	5	1	2
CHN	32	1	6	2	3
CHN	56	1	10	1	3
CHN	62	1	8	1	1
CHN	34	2	8	2	1
CHN	55	2	5	1	2
CHN	41	2	6	1	2
CHN	70	1	8	2	1
CHN	31	1	7	2	2
CHN	32	2	7	2	3
CHN	51	2	9	1	1
CHN	54	2	8	1	1
CHN	52	2	8	2	2
CHN	19	1	8	1	1
CHN	34	1	8	1	1
CHN	61	1	10	2	1
CHN	54	1	9	2	2
CHN	60	2	10	2	1
CHN	45	1	5	1	1
CHN	45	1	7	1	2
CHN	60	1	9	1	2
CHN	57	2	9	1	2
CHN	51	1	8	1	2
CHN	53	1	9	1	1
CHN	63	2	9	1	1
CHN	33	2	9	1	1
CHN	37	2	8	2	2
CHN	29	2	7	1	2
CHN	33	2	8	2	2
CHN	57	2	10	1	2
CHN	58	1	8	2	1
CHN	47	1	8	1	2
CHN	54	2	8	1	2
CHN	70	2	8	1	2
CHN	43	2	7	1	2
CHN	53	2	3	1	2
CHN	50	2	8	2	2
CHN	44	2	8	1	1
CHN	57	1	10	1	2
CHN	52	1	7	1	1
CHN	20	1	10	1	2
CHN	42	1	7	1	2
CHN	64	2	9	2	2
CHN	55	2	10	2	2
CHN	34	2	8	1	1
CHN	67	1	9	1	2
CHN	51	1	9	1	2
CHN	66	2	9	2	2
CHN	55	2	5	1	2
CHN	46	2	8	1	2
CHN	63	2	10	2	2
CHN	44	1	7	1	2
CHN	68	1	2	1	2
CHN	70	1	9	1	2
CHN	39	1	7	-2	2
CHN	65	2	9	1	1
CHN	68	2	10	2	2
CHN	54	1	9	1	2
CHN	67	2	9	1	2
CHN	67	2	8	2	1
CHN	56	1	10	2	1
CHN	48	1	10	1	1
CHN	52	1	10	1	2
CHN	65	2	10	2	1
CHN	30	1	7	2	2
CHN	40	1	6	2	2
CHN	51	2	10	1	2
CHN	63	2	9	2	2
CHN	52	2	9	2	-1
CHN	44	2	8	2	2
CHN	29	1	9	2	1
CHN	29	1	7	2	1
CHN	52	2	5	1	2
CHN	31	1	5	2	1
CHN	65	2	10	2	1
CHN	69	2	10	1	2
CHN	33	1	8	1	1
CHN	41	1	4	2	2
CHN	19	2	1	1	3
CHN	39	2	5	2	1
CHN	61	1	9	1	3
CHN	55	1	8	1	1
CHN	55	1	1	1	2
CHN	38	2	8	2	2
CHN	60	2	8	2	2
CHN	31	2	4	2	2
CHN	24	1	8	1	1
CHN	63	1	10	1	1
CHN	65	1	8	2	2
CHN	30	2	7	1	1
CHN	50	1	5	2	1
CHN	40	1	8	2	1
CHN	52	2	9	2	2
CHN	54	1	9	1	2
CHN	46	1	6	2	2
CHN	57	2	-2	2	1
CHN	68	2	5	2	2
CHN	55	2	8	1	2
CHN	67	1	10	1	2
CHN	66	2	1	1	3
CHN	40	2	4	2	1
CHN	59	1	7	2	1
CHN	56	2	8	1	2
CHN	50	1	10	2	2
CHN	55	1	10	2	1
CHN	62	1	10	1	1
CHN	54	2	10	2	1
CHN	52	2	6	2	2
CHN	54	2	8	2	2
CHN	58	2	10	2	2
CHN	31	2	6	2	2
CHN	47	2	3	1	2
CHN	62	1	7	1	2
CHN	61	1	10	1	1
CHN	64	1	8	2	1
CHN	66	2	10	2	1
CHN	48	2	10	1	1
CHN	18	1	10	1	1
CHN	66	1	10	2	1
CHN	65	2	8	2	2
CHN	68	2	9	2	3
CHN	29	2	5	1	1
CHN	66	2	10	1	1
CHN	64	2	8	1	1
CHN	42	2	10	2	1
CHN	66	2	9	1	3
CHN	54	1	5	1	2
CHN	30	2	8	1	2
CHN	67	2	8	1	2
CHN	19	2	6	1	1
CHN	24	2	9	2	2
CHN	65	2	10	2	2
CHN	59	1	9	1	2
CHN	41	2	10	2	1
CHN	48	2	10	2	2
CHN	42	2	6	1	2
CHN	30	2	10	2	2
CHN	45	2	10	1	2
CHN	61	2	10	1	2
CHN	43	1	10	2	2
CHN	32	2	10	1	1
CHN	39	1	10	1	2
CHN	44	2	5	2	3
CHN	51	2	8	1	2
CHN	29	2	10	1	2
CHN	36	2	9	2	2
CHN	58	2	4	2	2
CHN	66	2	10	1	1
CHN	53	2	7	2	1
CHN	67	1	8	1	2
CHN	49	2	10	1	1
CHN	28	1	7	2	1
CHN	35	2	10	1	1
CHN	67	2	8	1	2
CHN	49	2	8	1	2
CHN	44	1	9	2	1
CHN	58	2	8	1	2
CHN	44	2	8	1	1
CHN	54	2	9	1	2
CHN	67	1	9	1	2
CHN	59	2	6	1	2
CHN	55	1	7	1	2
CHN	61	1	8	1	2
CHN	42	1	10	2	2
CHN	47	2	10	1	2
CHN	20	1	7	1	1
CHN	29	1	9	1	2
CHN	64	2	10	1	2
CHN	20	2	8	1	2
CHN	63	2	7	1	1
CHN	22	1	8	1	2
CHN	70	1	8	1	1
CHN	46	1	6	2	1
CHN	52	1	3	1	2
CHN	50	2	9	1	1
CHN	61	1	10	1	2
CHN	68	2	8	2	2
CHN	53	1	9	1	1
CHN	55	2	10	1	2
CHN	62	1	8	2	1
CHN	47	1	10	1	1
CHN	47	2	8	1	2
CHN	22	1	7	1	2
CHN	58	2	10	2	2
CHN	29	1	9	1	1
CHN	63	2	10	2	1
CHN	38	1	8	2	-2
CHN	67	2	10	2	1
CHN	48	1	5	1	2
CHN	18	1	5	2	2
CHN	70	2	8	2	2
CHN	42	2	5	2	2
CHN	66	1	8	1	1
CHN	47	1	6	2	2
CHN	38	1	9	1	2
CHN	53	1	8	1	1
CHN	53	2	10	2	2
CHN	42	2	6	2	2
CHN	29	1	8	2	1
CHN	35	2	5	2	2
CHN	60	1	10	2	2
CHN	41	2	6	2	2
CHN	48	1	10	1	2
CHN	44	2	10	1	1
CHN	30	1	9	1	3
CHN	50	2	9	1	2
CHN	54	1	8	2	1
CHN	44	2	8	2	3
CHN	33	2	5	1	2
CHN	63	1	8	1	1
CHN	64	2	8	1	1
CHN	46	2	5	1	2
CHN	31	1	7	1	2
CHN	41	1	6	2	1
CHN	32	1	5	1	2
CHN	19	1	6	1	1
CHN	28	1	7	1	3
CHN	70	2	9	2	2
CHN	49	2	8	1	2
CHN	66	2	10	2	1
CHN	28	2	6	1	2
CHN	69	1	7	1	1
CHN	36	2	6	1	1
CHN	18	2	2	1	1
CHN	22	1	8	1	1
CHN	43	1	8	1	1
CHN	46	2	5	2	2
CHN	51	2	8	2	1
CHN	25	2	7	1	1
CHN	34	2	5	1	2
CHN	70	1	10	1	1
CHN	33	1	8	1	1
CHN	62	2	10	1	1
CHN	51	1	10	1	1
CHN	39	1	4	2	2
CHN	62	2	3	2	1
CHN	60	1	8	1	2
CHN	39	2	8	1	2
CHN	31	1	5	1	2
CHN	44	1	7	1	2
CHN	60	2	1	2	2
CHN	66	2	1	1	2
CHN	64	1	10	1	1
CHN	61	2	8	1	1
CHN	52	2	7	1	2
CHN	30	2	10	1	2
CHN	32	2	10	1	1
CHN	60	1	8	1	1
CHN	54	2	10	1	1
CHN	60	2	10	2	1
CHN	43	2	10	1	2
CHN	34	2	6	1	3
CHN	33	2	10	2	1
CHN	61	2	10	2	3
CHN	53	2	5	2	2
CHN	25	2	7	1	2
CHN	18	1	7	2	1
CHN	41	1	8	1	2
CHN	23	2	6	1	2
CHN	49	2	8	1	2
CHN	30	2	7	2	2
CHN	42	2	7	1	2
CHN	44	2	8	1	2
CHN	21	2	8	2	1
CHN	18	1	8	2	2
CHN	49	2	9	1	1
CHN	41	1	8	1	2
CHN	49	1	8	1	3
CHN	55	1	6	1	1
CHN	56	2	8	1	1
CHN	33	1	6	1	3
CHN	19	2	5	1	1
CHN	32	2	8	1	1
CHN	33	1	4	1	2
CHN	28	2	6	1	2
CHN	57	1	6	1	1
CHN	30	1	5	1	2
CHN	30	1	9	1	2
CHN	33	1	6	2	1
CHN	29	1	8	2	1
CHN	19	2	6	2	1
CHN	32	1	1	1	2
CHN	24	1	3	1	2
CHN	37	2	8	2	2
CHN	19	2	7	2	1
CHN	25	2	8	2	3
CHN	21	2	9	1	1
CHN	52	2	8	1	2
CHN	38	1	5	2	2
CHN	45	1	9	2	3
CHN	28	2	3	2	2
CHN	47	2	6	1	2
CHN	20	1	6	1	3
CHN	21	1	8	1	2
CHN	23	2	5	2	2
CHN	68	2	8	2	2
CHN	44	1	10	2	1
CHN	40	1	5	-2	1
CHN	47	2	7	1	2
CHN	20	2	8	1	1
CHN	65	2	8	2	1
CHN	20	2	7	1	2
CHN	36	2	5	1	1
CHN	21	2	7	1	2
CHN	35	1	9	1	2
CHN	59	1	9	1	2
CHN	18	1	6	1	2
CHN	47	2	10	1	2
CHN	26	1	4	2	3
CHN	23	1	10	2	1
CHN	18	2	8	2	2
CHN	42	2	7	2	3
CHN	58	2	8	1	2
CHN	45	2	9	2	2
CHN	59	2	8	2	2
CHN	57	2	3	1	2
CHN	55	2	10	1	2
CHN	29	2	6	1	1
CHN	39	2	10	1	1
CHN	18	2	6	1	2
CHN	21	2	10	1	1
CHN	25	1	7	1	1
CHN	53	1	10	2	2
CHN	18	1	10	2	2
CHN	35	2	6	1	1
CHN	33	2	5	1	2
CHN	31	2	7	1	2
CHN	20	2	8	1	2
CHN	36	2	6	1	2
CHN	37	1	8	2	3
CHN	26	2	9	2	2
CHN	29	2	5	1	2
CHN	45	1	8	2	1
CHN	28	2	7	1	2
CHN	20	1	7	1	2
CHN	58	1	9	2	2
CHN	55	2	7	2	2
CHN	30	2	7	1	2
CHN	37	1	7	1	1
CHN	54	2	10	2	2
CHN	28	2	10	1	2
CHN	33	2	7	1	2
CHN	29	2	6	2	2
CHN	18	1	10	1	2
CHN	25	1	10	2	2
CHN	41	2	6	1	1
CHN	21	2	7	1	1
CHN	63	2	9	2	2
CHN	37	2	10	1	2
CHN	66	2	10	1	2
CHN	30	1	7	2	1
CHN	30	2	6	1	2
CHN	22	2	8	1	2
CHN	29	2	8	1	2
CHN	19	1	8	1	2
CHN	48	2	10	1	2
CHN	50	2	6	1	2
CHN	28	1	8	1	2
CHN	38	2	10	1	2
CHN	30	1	1	2	2
CHN	66	2	10	1	2
CHN	22	1	3	1	1
CHN	68	1	8	1	2
CHN	37	1	8	2	2
CHN	31	2	10	2	2
CHN	30	2	6	1	2
CHN	39	2	7	1	1
CHN	41	1	8	1	3
CHN	66	2	8	2	2
CHN	48	1	10	2	3
CHN	67	2	10	2	2
CHN	67	2	9	1	2
CHN	59	2	6	2	2
CHN	63	2	1	2	2
CHN	35	2	8	2	1
CHN	66	2	10	2	1
CHN	64	2	10	2	1
CHN	49	1	7	1	2
CHN	18	1	10	1	1
CHN	44	2	6	2	2
CHN	46	2	6	1	2
CHN	64	2	9	1	1
CHN	28	2	5	2	1
CHN	59	2	9	1	3
CHN	48	1	3	1	2
CHN	68	2	8	1	1
CHN	62	2	6	2	2
CHN	37	2	10	1	2
CHN	69	2	6	2	4
CHN	46	1	1	2	3
CHN	46	1	8	1	2
CHN	45	2	6	2	1
CHN	32	2	9	1	2
CHN	42	2	8	1	2
CHN	42	1	10	1	1
CHN	20	1	10	1	2
CHN	45	2	9	2	1
CHN	36	2	9	2	1
CHN	44	2	7	2	1
CHN	52	1	10	2	2
CHN	45	2	8	1	2
CHN	26	1	8	2	1
CHN	40	2	9	1	2
CHN	35	2	9	1	2
CHN	35	2	8	1	1
CHN	42	2	9	-2	2
CHN	40	2	5	2	2
CHN	45	1	4	1	1
CHN	55	2	9	1	2
CHN	26	1	7	2	1
CHN	26	1	8	1	2
CHN	48	2	5	2	2
CHN	56	2	8	2	2
CHN	35	2	9	-2	1
CHN	52	1	9	2	1
CHN	45	1	8	1	1
CHN	46	1	9	1	2
CHN	20	1	8	1	1
CHN	21	1	9	1	2
CHN	38	2	9	1	2
CHN	62	2	8	2	1
CHN	45	2	7	1	1
CHN	31	2	6	1	1
CHN	36	2	7	1	1
CHN	30	1	9	1	1
CHN	56	1	7	2	1
CHN	31	1	8	2	1
CHN	43	2	8	2	1
CHN	31	2	8	1	2
CHN	52	2	8	2	2
CHN	35	1	8	1	2
CHN	55	2	7	2	2
CHN	27	2	8	1	1
CHN	69	2	9	2	2
CHN	60	2	8	2	2
CHN	66	1	9	2	2
CHN	67	1	10	2	2
CHN	31	1	2	2	2
CHN	48	2	4	2	1
CHN	63	2	10	2	1
CHN	40	2	5	2	2
CHN	64	2	4	2	2
CHN	30	2	7	2	1
CHN	50	2	6	1	1
CHN	50	2	9	2	2
CHN	62	2	7	2	1
CHN	29	2	10	2	1
CHN	42	1	9	1	1
CHN	46	2	6	1	2
CHN	69	2	10	1	2
CHN	65	2	10	2	2
CHN	35	2	8	1	1
CHN	69	2	4	2	1
CHN	61	2	8	1	2
CHN	55	1	8	1	1
CHN	64	2	10	2	1
CHN	68	1	7	2	1
CHN	25	1	10	2	1
CHN	65	1	8	2	1
CHN	66	2	6	2	1
CHN	31	2	3	1	1
CHN	38	2	9	1	2
CHN	18	1	8	2	1
CHN	64	2	9	2	2
CHN	45	1	5	2	2
CHN	49	1	9	1	1
CHN	32	2	5	2	1
CHN	46	1	8	1	2
CHN	49	1	5	1	2
CHN	42	2	8	1	3
CHN	66	1	5	2	2
CHN	47	1	8	1	2
CHN	42	2	8	1	1
CHN	29	2	7	2	1
CHN	65	2	10	1	1
CHN	51	2	4	1	2
CHN	18	2	6	2	2
CHN	68	2	6	2	1
CHN	61	2	10	1	1
CHN	50	2	3	1	2
CHN	62	2	8	1	2
CHN	55	2	7	1	1
CHN	19	1	9	1	2
CHN	23	2	8	2	2
CHN	46	1	3	1	2
CHN	37	1	6	1	3
CHN	65	2	9	1	2
CHN	69	1	8	2	2
CHN	45	2	6	1	3
CHN	25	1	7	1	2
CHN	46	2	7	1	2
CHN	65	2	7	1	1
CHN	20	1	7	2	3
CHN	51	2	2	1	2
CHN	42	2	8	2	2
CHN	44	2	9	1	2
CHN	38	2	9	1	2
CHN	57	2	10	1	2
CHN	56	1	8	1	2
CHN	51	2	5	1	1
CHN	30	2	7	2	3
CHN	51	1	8	1	1
CHN	48	1	9	2	1
CHN	54	2	10	1	1
CHN	36	2	7	1	2
CHN	68	1	6	2	3
CHN	37	2	8	1	2
CHN	35	2	10	1	2
CHN	30	2	5	1	2
CHN	28	1	5	2	1
CHN	36	2	6	1	2
CHN	40	2	8	1	2
CHN	59	2	10	1	1
CHN	49	2	8	1	2
CHN	68	2	3	2	1
CHN	69	2	10	1	1
CHN	37	1	8	2	4
CHN	59	1	10	2	2
CHN	43	1	10	1	2
CHN	20	1	9	1	3
CHN	60	2	10	1	1
CHN	55	2	6	1	2
CHN	68	2	5	2	2
CHN	34	2	10	1	2
CHN	28	1	7	2	3
CHN	32	2	1	1	2
CHN	37	2	3	2	3
CHN	51	2	6	1	2
CHN	70	1	4	1	1
CHN	32	2	6	2	1
CHN	70	1	7	1	2
CHN	18	1	5	1	1
CHN	47	1	1	2	2
CHN	43	1	6	1	2
CHN	42	1	7	2	3
CHN	32	1	5	1	2
CHN	18	1	9	1	1
CHN	44	2	7	1	1
CHN	52	2	6	2	1
CHN	22	2	5	1	2
CHN	21	2	8	1	1
CHN	30	1	8	1	2
CHN	50	2	5	1	2
CHN	61	1	10	1	1
CHN	19	1	7	2	3
CHN	42	1	6	2	2
CHN	46	2	3	2	2
CHN	30	2	6	1	1
CHN	38	2	9	2	1
CHN	48	1	7	1	2
CHN	22	2	7	2	2
CHN	48	1	7	1	2
CHN	65	1	6	1	2
CHN	24	1	5	1	1
CHN	38	2	9	2	2
CHN	25	2	5	1	1
CHN	21	1	7	1	2
CHN	19	2	6	1	2
CHN	64	2	6	2	2
CHN	37	2	6	1	1
CHN	38	1	7	1	1
CHN	35	1	7	1	1
CHN	51	2	7	2	2
CHN	57	2	10	1	1
CHN	60	2	10	2	2
CHN	28	2	3	1	3
CHN	48	2	9	1	2
CHN	20	2	9	1	1
CHN	37	2	1	2	3
CHN	45	2	6	2	1
CHN	32	2	5	1	2
CHN	26	2	10	2	1
CHN	30	1	5	1	1
CHN	47	1	8	2	1
CHN	43	1	8	1	1
CHN	20	1	7	1	2
CHN	39	2	8	1	2
CHN	20	1	5	1	1
CHN	18	2	8	1	1
CHN	51	1	10	2	1
CHN	30	2	8	1	1
CHN	33	1	5	1	1
CHN	31	2	5	1	1
CHN	31	2	10	2	1
CHN	47	2	5	1	1
CHN	28	1	8	2	2
CHN	42	2	5	1	1
CHN	45	1	7	1	1
CHN	35	1	10	2	1
CHN	64	1	9	1	1
CHN	32	1	10	2	2
CHN	32	2	6	1	1
CHN	26	2	5	1	2
CHN	61	2	10	1	2
CHN	22	2	6	1	2
CHN	63	2	9	1	1
CHN	46	1	5	1	1
CHN	56	1	8	1	2
CHN	46	2	10	1	1
CHN	40	2	7	2	1
CHN	50	2	8	2	1
