imdbId,total_viewership,total_cost
tt0082951,54730681,276334904
tt1403865,98912511,285566599
tt0036636,12995062,137096696
tt0091024,36090983,164983955
tt0109003,21425158,149311525
tt0275067,63148997,201377487
tt0247380,52194708,274319402
tt0028818,58511341,236094604
tt1032207,35371218,193816267
tt0113376,48564258,177103571
tt0307639,75188100,200081260
tt0051454,81339426,166458077
tt1578275,57791576,262302598
tt1455811,90056039,240010552
tt1499201,14724262,249177748
tt0051381,92774957,141238840
tt0775480,15885063,224538002
tt1407049,1255052,297115081
tt0074703,98510169,164988638
tt0321440,32024602,254506682
tt0482552,47760481,199834750
tt0080993,15201112,269817441
tt0970179,30722102,144842629
tt1440129,8271321,163756908
tt0203132,86960126,130198224
tt0218378,37621470,231984880
tt0087746,47430480,262542984
tt1462900,74305026,176476773
tt1192628,3331099,194939560
tt1037163,82342234,147709117
tt0048087,58579494,236733329
tt1217613,65017339,188101557
tt1529572,91569552,177742296
tt1562859,58302437,218819766
tt0067224,98352174,192924057
tt1316616,88010731,294524917
tt0101831,67529753,186934326
tt1512235,46590890,249880972
tt1314652,57367781,291409928
tt0115647,27260376,242730266
tt0055805,26593479,140216919
tt1504320,85403129,258557011
tt1366409,62207943,291836255
tt0054483,91612717,296222874
tt1586752,70638037,151841704
tt1369706,24652774,192057022
tt0188504,40460281,186558818
tt0070628,87350611,156599705
tt0056279,21058137,190590589
tt1457766,56528191,150609974
tt1167675,79659925,217620027
tt0295725,39489812,255085576
tt1559025,7340972,206470413
tt0397103,59626700,199706461
tt0450315,87738984,222168163
tt0478719,97533301,120106302
tt0079773,73698932,259963023
tt1164999,50467932,132028980
tt0466923,76962857,250966080
tt0902253,20290175,141204105
tt0095274,22690154,164972290
tt0309832,23379298,194770769
tt0119783,58885166,154725655
tt0050249,81981088,137614106
tt0128274,67601778,263458164
tt0094854,65157598,261289668
tt0067690,61983677,220333774
tt1735485,99228686,226348342
tt1212022,99532131,236676510
tt1270761,85188634,268271107
tt0315431,8370371,136144661
tt0451166,79284019,255146259
tt0362001,22575521,284944252
tt0118673,25011314,224461838
tt1083447,31363762,163025815
tt0920464,94210524,181424103
tt1126516,34269542,281354251
tt0860454,47431672,177598916
tt1228726,54191849,140714716
tt0382188,44105708,188137331
tt0299108,32276092,190088489
tt1316536,79362025,200352157
tt0819810,65054345,231882258
tt0829176,88150266,199762115
tt0278522,87483369,223014312
tt0275287,64777286,295131072
tt0240576,4877024,204584618
tt0077319,20362199,126701462
tt0080116,74004603,245106053
tt0127562,16391571,245029901
tt0055526,80500708,140694076
tt0783494,34021743,284390364
tt1032751,23899787,151877477
tt0068539,14398121,253705940
tt1224368,83990015,141259374
tt0051083,98087567,139606869
tt0070136,64505899,140798330
tt0119062,54706273,180497659
tt0200659,34328140,155980088
tt0052287,72049930,145556333
tt0058663,40466099,163551571
tt1563719,41227508,186077769
tt0055073,83600290,190065021
tt0157044,50015749,181607595
tt0090197,27035452,241938208
tt0108187,53494561,188663087
tt0060959,81606842,211640777
tt0096741,23707293,289062929
tt0209440,67566792,199160913
tt0094331,44335793,284473978
tt0050495,87775310,239922705
tt1136688,14158035,299655737
tt1591585,7389471,293424387
tt0088722,22588129,257692324
tt0050512,56088378,149688920
tt0278487,16683512,266066198
tt1502404,39264888,145347739
tt0090915,62360809,209741765
tt1398428,33360270,198785407
tt0119574,61436736,175316424
tt0044060,56704701,168616974
tt0446769,47396686,166964467
tt0444669,79696965,251697045
tt0406046,76773746,203598353
tt0057608,19778734,279907518
tt0042982,59663739,172913931
tt1570989,2453838,225431382
tt0046345,91413735,293364569
tt1341710,96427592,276317516
tt0086232,19094782,149527919
tt0087268,64717785,129671339
tt0052832,37973567,207093496
tt0082748,18981028,179561103
tt1747960,59025862,189308783
tt0076915,81392349,171080150
tt0275408,82018126,188202753
tt1628841,81351229,211970938
tt0082696,75303222,284087698
tt1293847,62020715,224056770
tt1411232,4775001,229611562
tt0048452,93699083,217551050
tt0112993,1090888,280497696
tt0084740,74655086,129650702
tt0190302,17042054,273346990
tt0190354,43594265,121298745
tt0190542,7979466,243178554
tt0047880,41183705,152919932
tt0063293,14475570,134755798
tt0999864,62098724,192409393
tt1451423,61181123,175646588
tt0383719,57461067,167640649
tt0112435,41850609,204244052
tt1020773,46940949,193351711
tt0115820,73528977,197738330
tt1629377,15951758,247720763
tt1478275,56777115,193268153
tt1599302,96786134,237087134
tt0118020,76627488,264974393
tt1034324,87795176,253300872
tt0091343,21013600,120723489
tt0092585,96511787,210821471
tt0057220,14422991,156085041
tt0099875,94250160,269722842
tt0139859,46459502,270811766
tt0455767,49476927,131607573
tt0423470,6571713,212336724
tt0110604,30903419,120844949
tt0064612,26493714,266705776
tt1213648,14079929,163014939
tt1479269,56416898,164386159
tt1480656,43170472,284410898
tt1591095,45133803,192983619
tt1440292,40688284,139773003
tt0376144,53850415,138120496
tt0119385,83083818,263319567
tt1194173,51588788,288707855
tt0058659,3762317,234551912
tt1177949,60018881,191097118
tt0081595,86387422,226586948
tt0887304,66228777,264520597
tt0095063,6574310,180911029
,,
tt32915102,,
tt31318255,,
tt4996328,,
tt11068094,,
tt6718170,,
tt7193362,,
tt27722543,,
tt15939198,,
tt18077924,,
tt20315818,,
tt8864596,,
tt7737800,,
tt16300962,,
tt3470600,,
tt0049801,,
tt1655441,,
tt14406418,,
tt0072225,,
tt14371860,,
tt11615616,,
tt1242460,,
tt14966898,,
tt8648640,,
tt2109248,,
tt0066122,,
tt1596365,,
tt15836468,,
tt1915581,,
tt0790724,,
tt5052474,,
tt3397884,,
tt3783958,,
tt1473832,,
tt6194538,,
tt2630526,,
tt33115046,,
tt8964214,,
tt12567246,,
tt5751998,,
tt1298644,,
tt6924650,,
tt21839230,,
tt2111392,,
tt30505839,,
tt1707825,,
tt2980592,,
tt4844140,,
tt27813285,,
tt3722614,,
tt6805302,,
tt15782690,,
tt0443533,,
tt6259380,,
tt9005184,,
tt33132235,,
tt17067574,,
tt1369559,,
tt2911666,,
tt18313356,,
tt4993964,,
tt7656570,,
tt9208444,,
tt9021234,,
tt10808294,,
tt4549224,,
tt10880084,,
tt11695190,,
tt4540710,,
tt1399165,,
tt13401252,,
tt23647954,,
tt7403614,,
tt17717416,,
tt2709962,,
tt10168670,,
tt27802490,,
tt20201748,,
,,
tt7984734,,
tt3794354,,
tt11152168,,
tt1893273,,
tt14415204,,
tt6738136,,
tt3344922,,
,,
tt0327785,,
tt5177120,,
tt26757462,,
tt17569526,,
tt32880932,,
tt14960854,,
tt16915972,,
tt4925292,,
tt2531344,,
tt2101383,,
tt16311464,,
tt13702796,,
,,
tt32660113,,
tt2166214,,
tt25795782,,
tt1661820,,
tt1663662,,
tt14253846,,
tt2175016,,
tt4291600,,
tt8305372,,
tt5362988,,
tt9154566,,
tt0056563,,
tt11674730,,
tt27554611,,
tt22773644,,
tt26682012,,
,,
tt2488496,,
tt1766094,,
tt9735470,,
tt6957966,,
tt7250056,,
tt4966532,,
tt1596363,,
tt14093994,,
tt14454876,,
tt20864606,,
tt6330052,,
tt13238346,,
tt13141250,,
tt8373206,,
tt3553976,,
tt2316801,,
tt3569230,,
tt6443346,,
tt32086077,,
tt21201300,,
tt22302170,,
tt10640346,,
tt23778968,,
tt32992598,,
tt31556921,,
tt3263904,,
tt28618488,,
tt6012244,,
tt0074270,,
tt27047448,,
,,
tt6686700,,
tt6998650,,
tt0055152,,
tt2369135,,
tt17521612,,
tt16047670,,
tt6920084,,
tt17663992,,
tt12362542,,
tt7156222,,
tt2392672,,
tt2166616,,
tt14757872,,
tt27728888,,
tt26434746,,
tt15468586,,
tt11226404,,
tt2872750,,
tt10403420,,
tt22175098,,
tt2056740,,
tt22173666,,
tt14827638,,
tt2582782,,
tt4998632,,
tt32195076,,
tt33503181,,
tt13397574,,
tt8403680,,
tt19864828,,
tt5752192,,
tt31797432,,
tt21158228,,
tt2278871,,
tt0810922,,
tt13655120,,
tt2107861,,
tt8356942,,
tt11125620,,
tt6348138,,
tt8485364,,
tt28821371,,
tt1798709,,
tt2331143,,
tt14257582,,
tt10366206,,
tt8075192,,
tt19637052,,
tt23770030,,
tt33428925,,
tt23330554,,
tt27550984,,
tt6644200,,
tt8332922,,
tt2503154,,
tt1663202,,
,,
tt1905040,,
tt1931533,,
tt1980209,,
tt22939186,,
tt9907782,,
tt27819388,,
tt1990216,,
tt3014866,,
tt20049600,,
tt5189770,,
tt0064045,,
tt2016303,,
tt29141112,,
tt8542964,,
tt2381249,,
tt10310140,,
tt9603212,,
tt0050547,,
tt2543472,,
tt0770703,,
tt3181776,,
tt1723808,,
tt5037840,,
tt33404610,,
tt1369464,,
tt9740572,,
tt0108583,,
tt1063336,,
tt0228711,,
tt1663689,,
tt10279472,,
tt12749596,,
tt0486665,,
tt3205376,,
tt8589698,,
tt8649252,,
tt20868568,,
tt22493538,,
tt0056444,,
tt26315142,,
tt11697844,,
tt6421110,,
tt8526370,,
tt3915174,,
tt8337290,,
tt6852178,,
tt2717860,,
tt5442430,,
tt0816711,,
tt15333788,,
tt4034452,,
tt33546014,,
tt11162260,,
tt0232572,,
tt13433802,,
tt0110296,,
tt24822574,,
tt29499210,,
tt6722976,,
tt29741889,,
tt13646976,,
tt29513309,,
tt1408253,,
tt15783698,,
tt13445076,,
tt0299134,,
tt1277953,,
tt0993846,,
tt10954984,,
tt11656220,,
tt0887261,,
tt13654226,,
tt3053228,,
tt23101288,,
tt7884368,,
,,
tt2363471,,
tt13870774,,
tt2800400,,
tt22475528,,
tt4651410,,
tt0046222,,
tt7230750,,
tt21867434,,
tt10272534,,
tt1600524,,
tt4281724,,
tt28821588,,
tt4959750,,
tt2347569,,
tt8209702,,
tt7144666,,
tt14539462,,
tt1408918,,
tt10272386,,
tt1822382,,
tt5876392,,
tt15314262,,
tt13223398,,
tt22207786,,
tt2140479,,
tt0061599,,
tt13403046,,
tt19391518,,
tt0052781,,
tt10720352,,
tt13622130,,
tt10638522,,
tt5090568,,
tt7461272,,
tt1172049,,
tt32011999,,
tt4652532,,
tt0453486,,
tt0455944,,
tt7991508,,
tt1506999,,
tt7521214,,
tt2543164,,
tt3881784,,
tt1620935,,
tt4094724,,
tt1489889,,
tt0099395,,
tt2377132,,
tt0473102,,
tt0790736,,
tt1447777,,
tt2908446,,
tt3410834,,
tt2347285,,
tt1034431,,
tt8637428,,
tt10238966,,
tt8999372,,
tt13923084,,
tt10669888,,
tt7097896,,
tt8323120,,
tt21197740,,
tt0932669,,
tt0050737,,
tt0073888,,
tt0120479,,
tt1340800,,
tt0247911,,
tt1488555,,
tt0770828,,
tt1637688,,
tt0046130,,
tt0025373,,
tt0086467,,
tt1407972,,
tt1270850,,
tt0115610,,
tt0060740,,
tt1588170,,
tt0109340,,
tt0116041,,
tt0050749,,
tt0960143,,
tt0118100,,
tt1438534,,
tt0145334,,
tt0043778,,
tt0049224,,
tt0101725,,
tt1320239,,
tt0097119,,
tt0439194,,
tt1189340,,
tt0075765,,
tt0993842,,
tt1468313,,
tt1632708,,
tt0054823,,
tt0829317,,
tt0403120,,
tt1324999,,
tt0118171,,
tt0478273,,
tt0151666,,
tt1334102,,
tt0101844,,
tt0093974,,
tt0054177,,
tt0783489,,
tt0118696,,
tt1441326,,
tt1316622,,
tt1615147,,
tt1237372,,
tt0074588,,
tt1787759,,
tt0441733,,
tt0041998,,
tt0272440,,
tt1416801,,
tt1300155,,
tt1560954,,
tt1109499,,
tt0331080,,
tt1426378,,
tt1754455,,
tt1679235,,
tt1596343,,
tt0461209,,
tt0436742,,
tt1663193,,
tt1219289,,
tt0123099,,
tt0053272,,
tt0087829,,
tt1565958,,
tt1700844,,
tt0052002,,
tt1439572,,
tt0760166,,
tt1455270,,
tt1346983,,
tt0869019,,
tt0385638,,
tt0099557,,
tt1284575,,
tt1509767,,
tt1032825,,
tt0388242,,
tt0038113,,
tt0073778,,
tt0027478,,
tt0063668,,
tt1708658,,
tt0037018,,
tt0066950,,
tt1368491,,
tt1658851,,
tt1590844,,
tt0107471,,
tt0078923,,
tt0064916,,
tt0112695,,
tt0391525,,
tt0058265,,
tt0052844,,
tt1220888,,
tt0124012,,
tt0052131,,
tt0304678,,
tt1738293,,
tt1670698,,
tt1172063,,
tt1668200,,
tt2112287,,
tt1442223,,
tt0025455,,
tt0026273,,
tt0049414,,
tt0346806,,
tt1431122,,
tt0026267,,
tt0024902,,
tt0024805,,
tt0071130,,
tt0160298,,
tt1228931,,
tt1922545,,
tt0082138,,
tt0050722,,
tt1409836,,
tt0120478,,
tt0080100,,
tt1325723,,
tt1408101,,
tt0063058,,
tt0762137,,
tt0115743,,
tt0300069,,
,,
tt0377524,,
tt1307873,,
tt0814380,,
tt1980085,,
tt1308015,,
tt1403862,,
tt0325706,,
tt1763280,,
tt1298594,,
tt0433649,,
tt0049357,,
tt0091830,,
tt0137799,,
tt0118931,,
tt0850674,,
tt0901504,,
tt1663333,,
tt0388154,,
tt0058238,,
tt0284431,,
tt0357648,,
tt1532503,,
tt0071733,,
tt0062457,,
tt0978797,,
tt0261066,,
tt0091869,,
tt0067085,,
tt1090674,,
tt0457477,,
tt0112120,,
tt1057512,,
tt1478338,,
tt0413900,,
tt0076788,,
tt0074593,,
tt1067583,,
tt4322022,,
tt1841762,,
tt0086287,,
tt1497874,,
tt1483820,,
tt1680099,,
,,
tt0045936,,
tt0098224,,
tt0284123,,
tt1758766,,
tt1517489,,
tt1229238,,
tt0293342,,
tt0116296,,
tt1401706,,
tt0069279,,
tt0073019,,
tt0486506,,
tt0480239,,
tt0114844,,
tt1277936,,
tt0094901,,
tt1504403,,
tt1291549,,
tt1107812,,
tt1528227,,
tt0374271,,
tt1830477,,
tt0116980,,
tt1600701,,
tt0254334,,
tt0080406,,
tt0844993,,
tt0418259,,
tt1625346,,
tt0914813,,
tt1440266,,
tt1322333,,
tt1646975,,
tt1366344,,
tt1606382,,
tt0250425,,
tt1625345,,
tt0120498,,
tt1578882,,
tt0058972,,
tt3080360,,
tt0151331,,
tt0110841,,
tt0224816,,
tt1599975,,
tt0880569,,
tt1814797,,
tt0119826,,
tt0219126,,
tt0140340,,
tt1680095,,
tt1189006,,
tt1573072,,
tt0117695,,
tt1783413,,
tt1809315,,
tt0415768,,
tt0075830,,
tt0244647,,
tt1630626,,
tt1680089,,
tt1691453,,
tt1853533,,
tt1424432,,
tt1715873,,
tt1735898,,
tt0071968,,
tt0120531,,
tt1217301,,
tt1130089,,
tt0039266,,
tt0099401,,
tt0074916,,
,,
tt0052929,,
tt0471042,,
tt1793239,,
tt0091649,,
tt0192802,,
tt0070531,,
tt0097416,,
tt1623008,,
tt0456481,,
tt1436559,,
tt0480572,,
tt0332766,,
tt1212454,,
tt1605783,,
tt1291584,,
tt1866205,,
tt1296899,,
tt1130964,,
tt0052878,,
tt1650554,,
tt1451409,,
tt0122685,,
tt0065579,,
tt0487907,,
tt1507563,,
tt0291392,,
tt2011871,,
tt0193732,,
tt0120190,,
tt1535615,,
tt0107392,,
tt0037505,,
tt1651062,,
tt1428538,,
tt0918575,,
tt0089477,,
tt1758692,,
tt0214871,,
tt0043418,,
tt0087010,,
tt0449828,,
tt0222012,,
tt0220794,,
tt0163887,,
tt0080513,,
tt0138444,,
tt0109847,,
tt1671448,,
tt0115825,,
tt1772872,,
tt1234719,,
tt1312251,,
tt0109655,,
tt1699225,,
tt1560779,,
tt0061780,,
tt0290018,,
tt0053651,,
tt1562872,,
tt1319569,,
tt0069159,,
tt1503777,,
tt1046171,,
tt1709157,,
tt0167360,,
tt1456472,,
tt1762308,,
tt0095527,,
tt1427826,,
tt0077295,,
tt1521197,,
tt0049026,,
tt0116503,,
tt1496884,,
tt0105470,,
tt0044476,,
tt0050189,,
tt0050439,,
tt0051725,,
tt1646232,,
tt1541160,,
tt1259570,,
,,
tt0061204,,
tt1622547,,
tt0067324,,
tt1777034,,
tt1633245,,
tt1652287,,
tt1270262,,
tt0048976,,
tt0051489,,
tt0052716,,
tt0072884,,
tt1233192,,
tt0046757,,
tt1831829,,
tt1618430,,
tt0114113,,
tt1719541,,
tt0785065,,
tt1606390,,
tt0420128,,
tt1292594,,
tt1809399,,
tt0069451,,
tt0047033,,
tt1724572,,
tt1736647,,
tt1884268,,
tt1535970,,
tt1286742,,
tt0959285,,
tt6823034,,
tt1851988,,
tt1496872,,
tt0455829,,
tt0421640,,
tt1034053,,
tt6447518,,
tt0963191,,
tt1582477,,
tt1657283,,
tt1322306,,
tt1739176,,
tt1382339,,
tt0485486,,
tt0459449,,
tt1459034,,
tt1827512,,
tt0046294,,
tt0175145,,
tt0055082,,
tt1857670,,
tt0100660,,
tt0063413,,
tt1588398,,
tt1386703,,
tt1335975,,
tt1675192,,
tt0050803,,
tt0062218,,
tt0063655,,
tt1033575,,
